timestep,clearance,near_miss,violation,shield_used,shield_reason,ctx_id,ctx_tuple,tau_near_miss,tau_violation,eps,inflate,adj_risk,adj_unsafe,adj_s_env,adj_s_agent,adj_eps_override,budget_bt,budget_rem,budget_filtered,budget_risk,budget_C,budget_T,calib_resid
488,133.90947399139404,1,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.49529266357422,42.49529266357422,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,32.180146598815895
489,166.8465963363647,1,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.49529266357422,42.49529266357422,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,10.815913105010992
490,175.57321796417233,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.49529266357422,42.49529266357422,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,5.635804462432844
491,181.84597568511958,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.49529266357422,42.49529266357422,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,32.940463066101046
492,213.21384258270257,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.49529266357422,42.49529266357422,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,18.132044956207324
493,233.23304888916016,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.49529266357422,42.49529266357422,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,19.94792518615725
494,251.78836056900025,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.49529266357422,42.49529266357422,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,16.041352415084873
495,269.8759244651795,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.49529266357422,42.49529266357422,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,1.0586833953857422
496,269.49811227035525,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.49529266357422,42.49529266357422,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,-14.70451040267946
497,255.53835389328006,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.49529266357422,42.49529266357422,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,14.507133769988968
498,272.34219186019897,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.49529266357422,42.49529266357422,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,20.853273654937823
499,291.4828199844361,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.49529266357422,42.49529266357422,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,59.45840296745297
500,351.5012897949219,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.8941650390625,42.8941650390625,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,30.578028154373158
501,382.65528006362916,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.8941650390625,42.8941650390625,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,45.98189773559568
502,427.0639155845642,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.96719741821289,42.96719741821289,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,34.294127893447865
503,461.6656367759705,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.96719741821289,42.96719741821289,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,6.699504566192616
504,466.68500590133664,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.96719741821289,42.96719741821289,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,0.12225971221920418
505,467.92318415451047,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.96719741821289,42.96719741821289,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,38.56225080490117
506,507.60671934890746,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.96719741821289,42.96719741821289,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,20.618158769607533
507,530.425397441864,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.96719741821289,42.96719741821289,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,11.966584062576317
508,543.9095740776062,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.96719741821289,42.96719741821289,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,16.284491634368806
509,558.1938350181579,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.96719741821289,42.96719741821289,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,14.863215684890747
510,575.001862953186,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.96719741821289,42.96719741821289,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,7.603804302215508
511,581.8042257766723,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.96719741821289,42.96719741821289,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,3.677399730682396
512,585.1782463531493,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.96719741821289,42.96719741821289,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,18.341988563537598
513,601.8792242507934,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.96719741821289,42.96719741821289,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,16.59762425422673
514,618.9930029373169,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.96719741821289,42.96719741821289,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,13.653472566604592
515,634.503020046234,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.96719741821289,42.96719741821289,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,12.327910614013717
516,646.5009614448547,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.96719741821289,42.96719741821289,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,12.26927251815789
517,658.2272355537414,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.96719741821289,42.96719741821289,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,5.660580635070801
518,663.8676328163147,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.96719741821289,42.96719741821289,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,10.419594383239769
519,675.4556781272888,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.96719741821289,42.96719741821289,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,14.690646743774437
520,689.8544510345458,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.96719741821289,42.96719741821289,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,8.561584186554
521,698.698654220581,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.96719741821289,42.96719741821289,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,24.490373134613037
522,724.6858856658935,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.96719741821289,42.96719741821289,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,28.08878417015069
523,753.5746214370727,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.96719741821289,42.96719741821289,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,21.089182758331276
524,774.2283733825683,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.96719741821289,42.96719741821289,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,21.982643651962235
525,796.4289604644774,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.96719741821289,42.96719741821289,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,28.69062385559073
526,826.0975557785033,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.96719741821289,42.96719741821289,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,23.29682159423828
527,849.4079855422973,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.96719741821289,42.96719741821289,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,26.468138217926025
528,874.3146764259337,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.96719741821289,42.96719741821289,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,23.253046226501397
529,895.9095332603454,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.96719741821289,42.96719741821289,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,25.255283737182594
530,919.043506954193,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.96719741821289,42.96719741821289,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,25.218552539825396
531,941.8576516609191,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.96719741821289,42.96719741821289,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,26.46795306015008
532,961.2634852867126,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.96719741821289,42.96719741821289,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,26.334789989471346
533,974.7783935050963,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.96719741821289,42.96719741821289,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,24.468644664764383
534,990.8737960319519,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.909706115722656,42.909706115722656,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,19.589294384002642
535,1007.2796020011901,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.909706115722656,42.909706115722656,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,17.62445583343515
536,1025.1099570732117,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.909706115722656,42.909706115722656,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,27.581095790863174
537,1051.0016525726319,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.909706115722656,42.909706115722656,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,18.090113876342684
538,1069.3238785247802,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.909706115722656,42.909706115722656,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,19.35359315872188
539,1088.5864490966796,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.909706115722656,42.909706115722656,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,23.848310756683304
540,1113.5475149612425,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.909706115722656,42.909706115722656,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,29.415099143981934
541,-11.749410629272461,0,1,1,fallback,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.909706115722656,42.909706115722656,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,26.4085880279541
542,17.05917739868164,0,1,1,fallback,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.909706115722656,42.909706115722656,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,11.970746612548826
543,31.42992401123047,0,1,1,fallback,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.909706115722656,42.909706115722656,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,10.829858398437494
544,44.65978240966797,1,0,1,fallback,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.909706115722656,42.909706115722656,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,26.116952514648432
545,73.1767349243164,1,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.909706115722656,42.909706115722656,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,35.16258296966552
546,106.18722095489503,1,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.909706115722656,42.909706115722656,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,5.512475204467762
547,110.46859054565431,1,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.909706115722656,42.909706115722656,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,25.41244277954098
548,134.5954069137573,1,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.909706115722656,42.909706115722656,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,18.37726054191586
549,154.74952678680415,1,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.909706115722656,42.909706115722656,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,23.66784601211546
550,176.6409313201904,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.909706115722656,42.909706115722656,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,28.77484965324399
551,205.49485836029046,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.909706115722656,42.909706115722656,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,31.454055023193348
552,236.6288576126098,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.909706115722656,42.909706115722656,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,24.106516742706333
553,262.4556831359863,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.909706115722656,42.909706115722656,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,13.816907358169544
554,277.5018211364746,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.909706115722656,42.909706115722656,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,25.139579391479515
555,302.1526411056518,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.909706115722656,42.909706115722656,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,22.123350381851196
556,326.42247123718255,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.909706115722656,42.909706115722656,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,17.991305160522415
557,342.7736537933349,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.909706115722656,42.909706115722656,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,17.226446056365944
558,358.8287487030029,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,48.909706115722656,42.909706115722656,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,19.403204202651978
559,380.2248586654663,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,47.854827880859375,41.854827880859375,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,23.691562461852982
560,403.9424364089965,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,47.854827880859375,41.854827880859375,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,24.321287822723377
561,426.6702105522155,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,47.854827880859375,41.854827880859375,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,24.970747280120804
562,449.11399679183955,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,47.854827880859375,41.854827880859375,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,26.795441436767533
563,473.01336746215816,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,47.854827880859375,41.854827880859375,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,24.809810447692826
564,493.5765340805053,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,47.854827880859375,41.854827880859375,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,19.652483940124455
565,511.24965190887445,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,47.854827880859375,41.854827880859375,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,27.27942352294923
566,537.0029949188232,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,47.854827880859375,41.854827880859375,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,29.058446693420365
567,562.7702386856079,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,47.854827880859375,41.854827880859375,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,21.871965980529694
568,579.497271156311,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,47.854827880859375,41.854827880859375,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,13.249976921081497
569,593.4639051437377,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,47.854827880859375,41.854827880859375,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,15.901885604858307
570,611.2986417770385,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,47.854827880859375,41.854827880859375,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,11.716001510620117
571,620.8054540634155,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,47.854827880859375,41.854827880859375,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,19.777199506759757
572,642.3429990768433,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,47.55195999145508,41.55195999145508,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,12.69243602752681
573,654.138380241394,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,47.55195999145508,41.55195999145508,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,6.0855058670044855
574,658.9926420211792,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,47.55195999145508,41.55195999145508,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,7.122173786163444
575,665.9264480590821,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,47.55195999145508,41.55195999145508,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,23.24652633666983
576,687.810663986206,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,47.55195999145508,41.55195999145508,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,13.627327156066826
577,703.3260557174682,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,47.55195999145508,41.55195999145508,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,11.50710134506221
578,715.4573358535766,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,47.55195999145508,41.55195999145508,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,13.603029251098633
579,731.380338859558,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,47.55195999145508,41.55195999145508,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,23.613330459594636
580,754.8024808883666,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,47.55195999145508,41.55195999145508,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,20.383563947677658
581,777.1914169311524,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,47.55195999145508,41.55195999145508,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,20.612899494171188
582,796.1664548873902,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,47.55195999145508,41.55195999145508,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,21.7474097251893
583,817.8114768981934,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,47.55195999145508,41.55195999145508,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,11.991583442688011
584,828.8288539886474,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,47.55195999145508,41.55195999145508,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,17.79981784820552
585,844.3895071029663,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,47.55195999145508,41.55195999145508,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,21.003455924987747
586,863.8367914199829,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,47.55195999145508,41.55195999145508,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,23.21995210647583
587,885.6658592224121,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,47.55195999145508,41.55195999145508,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,23.213237762451058
588,906.9460250854492,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,47.55195999145508,41.55195999145508,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,23.708781957626343
589,931.5045398712158,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,47.55195999145508,41.55195999145508,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,8.256422758102417
590,941.424931716919,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,47.55195999145508,41.55195999145508,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,15.617509460449128
591,956.339945602417,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,47.55195999145508,41.55195999145508,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,3.3865121364592596
592,961.884843635559,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,47.55195999145508,41.55195999145508,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,22.269440269470124
593,984.7829244613647,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,47.55195999145508,41.55195999145508,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,23.58891220092778
594,1010.7626333236694,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,47.55195999145508,41.55195999145508,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,4.16775102615361
595,1015.7236776351929,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,47.55195999145508,41.55195999145508,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,31.72951211929319
596,1045.3615379333496,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,47.55195999145508,41.55195999145508,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,37.282965755462556
597,1082.4272871017456,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,44.85910415649414,38.85910415649414,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,21.10398254394522
598,1102.5604816436767,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,43.410884857177734,37.410884857177734,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,19.05179519653325
599,1122.8302795410157,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,42.64871597290039,36.64871597290039,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,28.85855789184552
600,1153.237252807617,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,42.42377471923828,36.42377471923828,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,2.918019819259598
601,-11.446792602539062,0,1,1,fallback,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,42.42377471923828,36.42377471923828,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,28.505120849609373
602,19.458328247070312,0,1,1,fallback,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,42.42377471923828,36.42377471923828,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,14.527207946777342
603,36.385536193847656,0,1,1,fallback,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,41.70210266113281,35.70210266113281,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,13.5770278930664
604,52.36256408691406,1,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,41.70210266113281,35.70210266113281,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,27.769445991516136
605,81.12302551269534,1,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,41.70210266113281,35.70210266113281,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,38.4448356628418
606,120.83001117706303,1,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,42.42377471923828,36.42377471923828,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,38.75730619430543
607,157.77446651458746,1,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,42.64871597290039,36.64871597290039,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,18.03278636932376
608,175.29231452941903,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,42.64871597290039,36.64871597290039,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,18.701943826675404
609,194.00368156433115,0,0,0,original_ok,10,"('med', 'calm', 'noisy')",174.26422472000118,37.873133468627934,42.64871597290039,36.64871597290039,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,27.54589209556579
