timestep,clearance,near_miss,violation,shield_used,shield_reason,ctx_id,ctx_tuple,tau_near_miss,tau_violation,eps,inflate,adj_risk,adj_unsafe,adj_s_env,adj_s_agent,adj_eps_override,budget_bt,budget_rem,budget_filtered,budget_risk,budget_C,budget_T,calib_resid
124,41.02709197998047,1,0,1,fallback,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.4378776550293,40.4378776550293,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,24.380319213867182
125,67.80741119384766,1,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.42728042602539,40.42728042602539,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,39.012526512145996
126,105.21199417114258,1,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.416683197021484,40.416683197021484,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,38.22877569198606
127,144.27815093994138,1,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.40608596801758,40.40608596801758,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,30.69956111907959
128,173.6279975891113,1,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.39548873901367,40.39548873901367,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,33.474878311157255
129,207.47425956726073,1,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.3848876953125,40.3848876953125,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,14.602452850341791
130,224.06000099182125,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.374290466308594,40.374290466308594,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,20.612228584289568
131,243.28428726196287,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.36369323730469,40.36369323730469,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,26.5853677749634
132,270.7226787567139,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.35309600830078,40.35309600830078,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,-5.941875648498581
133,266.09922657012936,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.30315399169922,40.30315399169922,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,46.31590013504035
134,312.81137580871587,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.4378776550293,40.4378776550293,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,10.029520797729504
135,324.7003509521485,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.42728042602539,40.42728042602539,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,18.128408956527778
136,345.22731666564954,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.416683197021484,40.416683197021484,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,13.04903831481937
137,356.5873506546022,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.40608596801758,40.40608596801758,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,36.30772590637207
138,391.9169048309327,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.39548873901367,40.39548873901367,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,20.64481105804441
139,410.2489398956299,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.3848876953125,40.3848876953125,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,26.28796520233152
140,436.9011940002442,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.374290466308594,40.374290466308594,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,23.57547031911207
141,458.2015393880208,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.36369323730469,40.36369323730469,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,-1.7915143636067228
142,455.1934814453125,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.35309600830078,40.35309600830078,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,10.068245267868065
143,465.376220703125,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.30315399169922,40.30315399169922,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,47.10815401077275
144,511.516845703125,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.4378776550293,40.4378776550293,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,7.151682472229027
145,517.3837972640991,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.42728042602539,40.42728042602539,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,20.693633031845025
146,540.0269735336303,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.416683197021484,40.416683197021484,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,18.48438148498542
147,560.5573981285096,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.40608596801758,40.40608596801758,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,38.93315987586982
148,599.8335679054261,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.39548873901367,40.39548873901367,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,45.2268535614013
149,644.6461796760559,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.5676155090332,40.5676155090332,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,22.497070789337158
150,665.0611598968507,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.531436920166016,40.531436920166016,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,36.17226619720452
151,699.6792755126953,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.49525451660156,40.49525451660156,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,-14.482710838317871
152,684.7966285705567,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.459075927734375,40.459075927734375,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,19.878892135620163
153,703.6603839874268,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.44847869873047,40.44847869873047,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,26.181840324401833
154,728.2776298522949,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.43788146972656,40.43788146972656,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,26.749481964111283
155,753.5235401153565,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.42728042602539,40.42728042602539,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,41.49767742156985
156,795.7385543823243,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.67615509033203,40.67615509033203,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,6.744493293762162
157,803.003008556366,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.639976501464844,40.639976501464844,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,-19.522270250320503
158,783.7724394798279,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.60379409790039,40.60379409790039,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,27.412431027094613
159,812.9735498682659,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.5676155090332,40.5676155090332,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,-4.929911162058602
160,809.0992431640625,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.531436920166016,40.531436920166016,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,17.28238582611084
161,824.6394691467285,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.49525451660156,40.49525451660156,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,54.859977388381935
162,879.5738515853881,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.82087707519531,40.82087707519531,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,10.818213748931953
163,892.3792057037354,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.78469467163086,40.78469467163086,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,40.83539257049563
164,934.040283203125,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,46.832489013671875,40.832489013671875,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,48.423935699462845
165,981.6251852989196,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,47.298988342285156,41.298988342285156,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,43.22575502395625
166,1025.6674402236938,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,47.58176040649414,41.58176040649414,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,-3.125655889511222
167,1023.9851522445678,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,47.5677490234375,41.5677490234375,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,20.44637675285344
168,1046.7162656784058,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,47.553733825683594,41.553733825683594,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,17.305163574218795
169,1062.1810193061829,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,47.53971862792969,41.53971862792969,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,50.46101980209369
170,1112.3692288398743,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,47.77025604248047,41.77025604248047,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,60.78609266281137
171,1172.8781330108643,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,48.3925895690918,42.3925895690918,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,21.662499809265
172,1193.5182634353637,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,48.300025939941406,42.300025939941406,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,-6.5527018547059015
173,1186.2645454406736,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,48.233802795410156,42.233802795410156,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,16.707130384445236
174,1205.0178369522093,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,48.16758728027344,42.16758728027344,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,55.98510417938246
175,1260.6459263801573,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,48.94803237915039,42.94803237915039,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,20.606323909759567
176,1278.8905387878417,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,48.85545349121094,42.85545349121094,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,-0.46038432121281403
177,1280.1005165100096,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,48.76288986206055,42.76288986206055,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,-8.251708126068252
178,1270.9069759368895,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,48.670310974121094,42.670310974121094,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,-4.32138700485234
179,1267.4851297378539,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,48.5777473449707,42.5777473449707,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,18.043411350250153
180,1283.6032222747801,0,0,0,original_ok,14,"('med', 'normal', 'dropout')",221.5721397781371,40.72156829833985,48.48516845703125,42.48516845703125,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,30.012961626052856
181,-11.742799758911133,0,1,1,fallback,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,48.3925895690918,42.3925895690918,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,25.486514663696287
182,16.143714904785156,0,1,1,fallback,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,48.300025939941406,42.300025939941406,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,12.040196990966795
183,30.583911895751953,0,1,1,fallback,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,48.233802795410156,42.233802795410156,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,13.077191925048822
184,46.06110382080078,1,0,1,feasible_alt,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,48.16758728027344,42.16758728027344,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,27.476724243164057
185,75.93782806396484,1,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,48.10136032104492,42.10136032104492,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,8.540353918075539
186,86.36229133605954,1,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,48.03513717651367,42.03513717651367,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,49.89162058830263
187,136.75954494476318,1,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,48.76288986206055,42.76288986206055,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,44.6685270309448
188,180.23404464721676,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,49.802852630615234,43.802852630615234,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,0.5463590621948242
189,179.6967666625976,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,49.65858840942383,43.65858840942383,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,1.1932946681976375
190,181.59689292907711,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,49.514305114746094,43.514305114746094,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,8.759767055511503
191,190.7083984375,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,49.370018005371094,43.370018005371094,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,38.84270339012147
192,231.01977005004883,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,49.22575378417969,43.22575378417969,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,5.721771860122658
193,238.36120719909667,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,49.133174896240234,43.133174896240234,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,21.767065048217773
194,258.5820140838623,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,49.04059600830078,43.04059600830078,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,46.94725131988531
195,305.6887044906617,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,50.23569107055664,44.23569107055664,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,37.56475276947015
196,342.38616275787354,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,50.09140396118164,44.09140396118164,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,-3.960577964782715
197,337.18912105560304,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,49.947139739990234,43.947139739990234,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,28.873083496093727
198,364.079928779602,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,49.802852630615234,43.802852630615234,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,31.274536180496227
199,396.8949640274048,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,49.6585693359375,43.6585693359375,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,14.211538057327232
200,413.09043167114254,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,49.514305114746094,43.514305114746094,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,25.53662109375
201,439.12264373779294,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,49.370018005371094,43.370018005371094,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,27.299767398834263
202,464.3204667854309,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,49.370018005371094,43.370018005371094,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,23.463278341293346
203,490.1602279472351,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,49.370018005371094,43.370018005371094,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,27.97106456756586
204,515.7757179069519,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,49.370018005371094,43.370018005371094,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,29.404643344879105
205,543.5930288124084,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,49.370018005371094,43.370018005371094,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,46.740633773803665
206,589.9190465736389,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,50.67466735839844,44.67466735839844,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,8.232992839813278
207,597.1127759742737,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,50.67466735839844,44.67466735839844,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,-16.149556446075394
208,580.6053476142883,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,50.67466735839844,44.67466735839844,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,29.20861711502073
209,608.1961389350892,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,50.67466735839844,44.67466735839844,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,16.845192413329983
210,623.1765801048278,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,50.67466735839844,44.67466735839844,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,47.200803222656305
211,671.0668334960938,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,50.779632568359375,44.779632568359375,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,-2.0861135482787176
212,670.2935180664062,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,50.779632568359375,44.779632568359375,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,25.448054122924873
213,697.3251953125,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,50.779632568359375,44.779632568359375,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,-18.039171981811478
214,679.1137084960938,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,50.779632568359375,44.779632568359375,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,36.442596435546875
215,714.3059692382812,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,50.779632568359375,44.779632568359375,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,28.49766359329226
216,742.2039160728455,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,50.67466735839844,44.67466735839844,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,-9.88365917205806
217,731.7720900535584,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,49.370018005371094,43.370018005371094,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,-4.177948951721191
218,727.1838389396668,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,48.3925895690918,42.3925895690918,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,14.237523460388275
219,741.3252411842348,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,47.70403289794922,41.70403289794922,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,-8.00523004531874
220,734.3435206413269,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,47.70403289794922,41.70403289794922,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,-4.327750778198151
221,729.0783196449281,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,47.70403289794922,41.70403289794922,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,2.3889983654022444
222,732.9290019035341,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,47.70403289794922,41.70403289794922,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,12.01673978042595
223,744.1242178268433,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,47.70403289794922,41.70403289794922,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,29.0082967453003
224,771.494873046875,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,47.70403289794922,41.70403289794922,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,45.009058761596634
225,816.6193964004516,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,48.3925895690918,42.3925895690918,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,21.492955160140923
226,839.7629013061522,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,48.3925895690918,42.3925895690918,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,23.37089176177983
227,861.482060432434,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,48.3925895690918,42.3925895690918,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,54.85534093221031
228,916.9670581563313,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,49.370018005371094,43.370018005371094,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,55.79648926417042
229,972.4591674804688,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,50.70257568359375,44.70257568359375,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,45.11888814036047
230,1018.1172194010417,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,51.020042419433594,45.020042419433594,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,30.931739521026657
231,1047.2396811968486,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,51.020042419433594,45.020042419433594,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,15.975963037406245
232,1065.383969324663,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,51.020042419433594,45.020042419433594,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,18.36592702865596
233,1083.0957349000719,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,51.020042419433594,45.020042419433594,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,52.254356098175094
234,1134.8379670320298,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,51.12968444824219,45.12968444824219,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,16.33179550170894
235,1153.005083006456,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,51.12968444824219,45.12968444824219,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,6.8641651153564
236,1158.3547982393052,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,51.12968444824219,45.12968444824219,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,16.032344293594406
237,1176.4265055833605,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,51.12968444824219,45.12968444824219,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,17.759989023208618
238,1195.665772360399,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,51.12968444824219,45.12968444824219,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,26.00649156570421
239,1220.360593908861,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,51.12968444824219,45.12968444824219,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,36.652896928787186
240,1257.5014802156236,0,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,51.12968444824219,45.12968444824219,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,0.6312445640562601
241,-9.78875732421875,0,1,1,fallback,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,51.12968444824219,45.12968444824219,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,25.980092620849607
242,18.59133529663086,0,1,1,fallback,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,51.12968444824219,45.12968444824219,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,12.699674224853513
243,33.691009521484375,0,1,1,fallback,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,51.12968444824219,45.12968444824219,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,11.11559448242187
244,47.20660400390625,1,0,1,fallback,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,51.12968444824219,45.12968444824219,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,25.97235260009765
245,75.5789566040039,1,0,0,original_ok,16,"('med', 'aggr', 'noisy')",168.942834663391,45.442599105834965,51.12968444824219,45.12968444824219,0.0,0,0.0,0.0,nan,nan,nan,0,nan,nan,nan,14.617156887054477
