timestep,clearance,violation,near_miss,shield_used,shield_reason,eps,inflate,ctx_id,crashed,speed,calib_resid,adj_risk,adj_unsafe,adj_s_env,adj_s_agent,adj_eps_override,budget_bt,budget_rem,budget_filtered,budget_risk
186,29.695587158203125,0,0,1,fallback,27.678861618041992,27.178861618041992,26,0,25.0,9.321920013427732,0.0,0,0.0,0.0,,,,0,
187,57.255711555480936,0,0,1,feasible_alt,27.67630386352539,27.17630386352539,26,0,22.323114871978778,26.360124397277808,0.0,0,0.0,0.0,,,,0,
188,7.934654235839844,0,0,1,fallback,27.673748016357422,27.173748016357422,26,0,25.0,22.167068099975584,0.0,0,0.0,0.0,,,,0,
189,17.93124771118164,0,0,1,fallback,27.67119026184082,27.17119026184082,26,0,25.0,7.596593475341795,0.0,0,0.0,0.0,,,,0,
190,12.174633026123047,0,0,1,fallback,27.66863250732422,27.16863250732422,26,0,25.0,25.669097518920896,0.0,0,0.0,0.0,,,,0,
191,25.637622833251953,0,0,1,fallback,27.66607666015625,27.16607666015625,26,0,25.0,11.062989807128904,0.0,0,0.0,0.0,,,,0,
192,10.084022521972656,0,0,1,fallback,27.66351890563965,27.16351890563965,26,0,25.0,25.593031501770017,0.0,0,0.0,0.0,,,,0,
193,24.37464141845703,0,0,1,fallback,27.657318115234375,27.157318115234375,26,0,25.0,11.890618896484373,0.0,0,0.0,0.0,,,,0,
194,38.258567810058594,0,0,1,fallback,27.6511173248291,27.1511173248291,26,0,25.0,11.48392639160156,0.0,0,0.0,0.0,,,,0,
195,17.72422981262205,0,0,0,original_ok,27.644916534423828,27.144916534423828,26,0,28.240017890930194,-19.66704349517824,0.0,0,0.0,0.0,,,,0,
196,28.329317092895486,0,0,1,fallback,27.638715744018555,27.138715744018555,26,0,28.240017890930194,8.205087280273439,0.0,0,0.0,0.0,,,,0,
197,16.093602752685555,0,0,1,feasible_alt,27.63251495361328,27.13251495361328,26,0,30.152732849121087,-13.435714340209934,0.0,0,0.0,0.0,,,,0,
198,8.3538818359375,0,0,1,fallback,27.626314163208008,27.126314163208008,26,0,25.0,22.43834648132324,0.0,0,0.0,0.0,,,,0,
199,20.81820297241211,0,0,1,fallback,27.620113372802734,27.120113372802734,26,0,25.0,10.064321136474607,0.0,0,0.0,0.0,,,,0,
200,10.471405029296875,0,0,1,fallback,27.613914489746094,27.113914489746094,26,0,25.0,24.23375663757324,0.0,0,0.0,0.0,,,,0,
201,10.563835144042969,0,0,1,fallback,27.60771369934082,27.10771369934082,26,0,25.0,25.83805999755859,0.0,0,0.0,0.0,,,,0,
202,24.683574676513672,0,0,1,fallback,27.60771369934082,27.10771369934082,26,0,25.0,11.719739532470701,0.0,0,0.0,0.0,,,,0,
203,9.085628509521484,0,0,1,fallback,27.60771369934082,27.10771369934082,26,0,25.0,25.008593177795408,0.0,0,0.0,0.0,,,,0,
204,10.211078643798828,0,0,1,fallback,27.583328247070312,27.083328247070312,26,0,25.0,26.61913833618164,0.0,0,0.0,0.0,,,,0,
205,25.23430633544922,0,0,1,fallback,27.405841827392578,26.905841827392578,26,0,25.0,12.623227691650388,0.0,0,0.0,0.0,,,,0,
206,39.45697784423828,0,0,1,feasible_alt,27.405841827392578,26.905841827392578,26,0,25.0,11.82267150878906,0.0,0,0.0,0.0,,,,0,
207,26.37939720153811,0,0,0,original_ok,27.405841827392578,26.905841827392578,26,0,29.80507946014402,-12.719708728790259,0.0,0,0.0,0.0,,,,0,
208,7.034542083740234,0,0,1,fallback,27.405841827392578,26.905841827392578,26,0,25.0,23.31940231323242,0.0,0,0.0,0.0,,,,0,
209,15.344158172607422,0,0,1,fallback,27.405841827392578,26.905841827392578,26,0,25.0,5.909616088867185,0.0,0,0.0,0.0,,,,0,
210,13.5430908203125,0,0,1,fallback,27.405841827392578,26.905841827392578,19,0,25.0,27.945451354980467,0.0,0,0.0,0.0,,,,0,
211,29.85711669921875,0,0,1,fallback,27.583328247070312,27.083328247070312,19,0,25.0,13.914025878906248,0.0,0,0.0,0.0,,,,0,
212,45.38111000061038,0,0,0,original_ok,27.583328247070312,27.083328247070312,19,0,27.775441169738748,13.940370178222683,0.0,0,0.0,0.0,,,,0,
213,8.567920684814453,0,0,1,fallback,27.405841827392578,26.905841827392578,19,0,25.0,23.197859382629392,0.0,0,0.0,0.0,,,,0,
214,17.926494598388672,0,0,1,fallback,27.373916625976562,26.873916625976562,19,0,25.0,6.958573913574217,0.0,0,0.0,0.0,,,,0,
215,29.262271881103516,0,0,1,fallback,27.305973052978516,26.805973052978516,19,0,25.0,8.935777282714842,0.0,0,0.0,0.0,,,,0,
216,59.20319900512694,0,0,1,feasible_alt,27.305973052978516,26.805973052978516,19,0,24.13955879211427,28.740927124023422,0.0,0,0.0,0.0,,,,0,
217,11.238273620605469,0,0,1,fallback,27.405841827392578,26.905841827392578,19,0,25.0,26.269052124023435,0.0,0,0.0,0.0,,,,0,
218,26.522552490234375,0,0,1,fallback,27.405841827392578,26.905841827392578,19,0,25.0,12.884278869628904,0.0,0,0.0,0.0,,,,0,
219,13.44466781616211,0,0,1,fallback,27.405841827392578,26.905841827392578,21,0,25.0,24.889163589477537,0.0,0,0.0,0.0,,,,0,
220,12.384967803955078,0,0,1,fallback,27.405841827392578,26.905841827392578,2,0,25.0,25.160394287109373,0.0,0,0.0,0.0,,,,0,
221,26.52999496459961,0,0,1,fallback,27.405841827392578,26.905841827392578,2,0,25.0,11.74502716064453,0.0,0,0.0,0.0,,,,0,
222,13.971733093261719,0,0,1,fallback,27.405841827392578,26.905841827392578,3,0,25.0,26.719096755981443,0.0,0,0.0,0.0,,,,0,
223,14.52679443359375,0,0,1,fallback,27.405841827392578,26.905841827392578,23,0,25.0,27.87984809875488,0.0,0,0.0,0.0,,,,0,
224,31.273963928222656,0,0,1,fallback,27.583328247070312,27.083328247070312,23,0,25.0,14.347169494628904,0.0,0,0.0,0.0,,,,0,
225,9.383625030517578,0,0,1,fallback,27.405841827392578,26.905841827392578,23,0,25.0,26.479604339599607,0.0,0,0.0,0.0,,,,0,
226,7.954582214355469,0,0,1,fallback,27.405841827392578,26.905841827392578,23,0,25.0,23.369348144531248,0.0,0,0.0,0.0,,,,0,
227,16.685558319091797,0,0,1,fallback,27.405841827392578,26.905841827392578,23,0,25.0,6.330976104736326,0.0,0,0.0,0.0,,,,0,
228,28.568012237548828,0,0,1,fallback,27.405841827392578,26.905841827392578,23,0,25.0,9.48245391845703,0.0,0,0.0,0.0,,,,0,
229,37.68862762451171,0,0,0,original_ok,27.405841827392578,26.905841827392578,23,0,29.365661621093757,8.581451606750477,0.0,0,0.0,0.0,,,,0,
230,13.119613647460938,0,0,1,fallback,27.405841827392578,26.905841827392578,23,0,25.0,27.24293003082275,0.0,0,0.0,0.0,,,,0,
231,9.252025604248047,0,0,1,fallback,27.583328247070312,27.083328247070312,23,0,25.0,25.02978286743164,0.0,0,0.0,0.0,,,,0,
232,17.892620086669922,0,0,1,fallback,27.583328247070312,27.083328247070312,23,0,25.0,6.240594482421873,0.0,0,0.0,0.0,,,,0,
233,10.160869598388672,0,0,1,fallback,27.583328247070312,27.083328247070312,23,0,25.0,23.865479087829588,0.0,0,0.0,0.0,,,,0,
234,22.568470001220703,0,0,1,fallback,27.583328247070312,27.083328247070312,23,0,25.0,10.00760040283203,0.0,0,0.0,0.0,,,,0,
235,36.12213134765625,0,0,1,fallback,27.583328247070312,27.083328247070312,23,0,25.0,11.153661346435545,0.0,0,0.0,0.0,,,,0,
236,69.06756458282472,0,0,0,original_ok,27.405841827392578,26.905841827392578,23,0,22.170671939849846,30.906070184707644,0.0,0,0.0,0.0,,,,0,
237,70.93820190429685,0,0,0,original_ok,27.405841827392578,26.905841827392578,23,0,22.681121826171893,0.3913595676421693,0.0,0,0.0,0.0,,,,0,
238,12.32180404663086,0,0,1,fallback,27.405841827392578,26.905841827392578,23,0,25.0,26.36449680328369,0.0,0,0.0,0.0,,,,0,
239,28.783016204833984,0,0,1,fallback,27.405841827392578,26.905841827392578,23,0,25.0,14.061212158203123,0.0,0,0.0,0.0,,,,0,
240,65.30209274291991,0,0,0,original_ok,27.405841827392578,26.905841827392578,23,0,22.940763473510746,35.449256801605216,0.0,0,0.0,0.0,,,,0,
241,98.91049909591672,0,0,0,original_ok,27.583328247070312,27.083328247070312,23,0,21.55047774314882,33.97756299972532,0.0,0,0.0,0.0,,,,0,
242,12.65157699584961,0,0,1,fallback,27.60771369934082,27.10771369934082,23,0,25.0,28.282491302490232,0.0,0,0.0,0.0,,,,0,
243,28.842796325683594,0,0,1,fallback,27.66607666015625,27.16607666015625,23,0,25.0,13.791219329833982,0.0,0,0.0,0.0,,,,0,
244,8.69827651977539,0,0,1,fallback,27.66607666015625,27.16607666015625,23,0,25.0,24.173030471801756,0.0,0,0.0,0.0,,,,0,
245,11.519412994384766,0,0,1,fallback,27.66607666015625,27.16607666015625,23,0,25.0,24.81084403991699,0.0,0,0.0,0.0,,,,0,
246,11.625656127929688,0,0,1,fallback,27.66607666015625,27.16607666015625,23,0,25.0,25.869139289855955,0.0,0,0.0,0.0,,,,0,
247,25.845657348632812,0,0,1,fallback,27.66607666015625,27.16607666015625,23,0,25.0,11.820001220703123,0.0,0,0.0,0.0,,,,0,
248,9.840805053710938,0,0,1,fallback,27.66607666015625,27.16607666015625,23,0,25.0,24.931349372863767,0.0,0,0.0,0.0,,,,0,
249,22.171680450439453,0,0,1,fallback,27.66607666015625,27.16607666015625,23,0,25.0,9.930875396728513,0.0,0,0.0,0.0,,,,0,
250,34.12397766113281,0,0,1,fallback,27.60771369934082,27.10771369934082,23,0,25.0,9.552297210693357,0.0,0,0.0,0.0,,,,0,
251,63.35729160308835,0,0,1,feasible_alt,27.60771369934082,27.10771369934082,23,0,20.81323671340945,28.033313941955534,0.0,0,0.0,0.0,,,,0,
252,13.008544921875,0,0,1,fallback,27.66607666015625,27.16607666015625,23,0,25.0,28.284799194335935,0.0,0,0.0,0.0,,,,0,
253,10.104259490966797,0,0,1,fallback,27.694473266601562,27.194473266601562,23,0,25.0,26.36780796051025,0.0,0,0.0,0.0,,,,0,
254,24.891216278076172,0,0,1,fallback,27.694473266601562,27.194473266601562,23,0,25.0,12.386956787109373,0.0,0,0.0,0.0,,,,0,
255,11.936569213867188,0,0,1,fallback,27.694473266601562,27.194473266601562,7,0,25.0,24.99559745788574,0.0,0,0.0,0.0,,,,0,
256,25.419681549072266,0,0,1,fallback,27.694473266601562,27.194473266601562,7,0,25.0,11.083112335205076,0.0,0,0.0,0.0,,,,0,
257,39.5198974609375,0,0,1,feasible_alt,27.694473266601562,27.194473266601562,7,0,25.0,11.700215911865232,0.0,0,0.0,0.0,,,,0,
258,70.40323305130008,0,0,1,feasible_alt,27.694473266601562,27.194473266601562,7,0,22.485576868057233,29.683335590362574,0.0,0,0.0,0.0,,,,0,
259,10.192420959472656,0,0,1,fallback,27.694473266601562,27.194473266601562,7,0,25.0,24.371235466003416,0.0,0,0.0,0.0,,,,0,
260,22.059967041015625,0,0,1,fallback,27.694473266601562,27.194473266601562,7,0,25.0,9.467546081542967,0.0,0,0.0,0.0,,,,0,
261,13.326793670654297,0,0,1,fallback,27.694473266601562,27.194473266601562,7,0,25.0,24.34914741516113,0.0,0,0.0,0.0,,,,0,
262,8.729049682617188,0,0,1,fallback,27.694473266601562,27.194473266601562,4,0,25.0,23.649341201782224,0.0,0,0.0,0.0,,,,0,
263,19.271800994873047,0,0,1,fallback,27.66607666015625,27.16607666015625,4,0,25.0,8.142751312255857,0.0,0,0.0,0.0,,,,0,
264,13.0279541015625,0,0,1,fallback,27.66607666015625,27.16607666015625,4,0,25.0,24.13801345825195,0.0,0,0.0,0.0,,,,0,
265,28.057464599609375,0,0,1,fallback,27.66607666015625,27.16607666015625,4,0,25.0,12.629510498046873,0.0,0,0.0,0.0,,,,0,
266,61.02832298278807,0,0,1,feasible_alt,27.66607666015625,27.16607666015625,4,0,29.995013236999526,31.77085838317869,0.0,0,0.0,0.0,,,,0,
267,11.79092025756836,0,0,1,fallback,27.694473266601562,27.194473266601562,2,0,25.0,25.060201263427732,0.0,0,0.0,0.0,,,,0,
268,11.575416564941406,0,0,1,fallback,27.694473266601562,27.194473266601562,2,0,25.0,23.576629257202146,0.0,0,0.0,0.0,,,,0,
269,10.58233642578125,0,0,1,fallback,27.694473266601562,27.194473266601562,2,0,25.0,25.23533020019531,0.0,0,0.0,0.0,,,,0,
270,21.28372573852539,0,0,1,fallback,27.694473266601562,27.194473266601562,2,0,25.0,8.301389312744138,0.0,0,0.0,0.0,,,,0,
271,8.728706359863281,0,0,1,fallback,27.694473266601562,27.194473266601562,14,0,25.0,22.6483283996582,0.0,0,0.0,0.0,,,,0,
272,21.701007843017578,0,0,1,fallback,27.694473266601562,27.194473266601562,14,0,25.0,10.572301483154295,0.0,0,0.0,0.0,,,,0,
273,11.566356658935547,0,0,1,fallback,27.694473266601562,27.194473266601562,11,0,25.0,26.23077926635742,0.0,0,0.0,0.0,,,,0,
274,24.465190887451172,0,0,1,fallback,27.694473266601562,27.194473266601562,11,0,25.0,10.498834228515623,0.0,0,0.0,0.0,,,,0,
275,10.359561920166016,0,0,1,fallback,27.694473266601562,27.194473266601562,11,0,25.0,24.526718711853025,0.0,0,0.0,0.0,,,,0,
276,24.692771911621094,0,0,1,fallback,27.66607666015625,27.16607666015625,11,0,25.0,11.933209991455076,0.0,0,0.0,0.0,,,,0,
277,40.957313537597656,0,0,1,fallback,27.66607666015625,27.16607666015625,11,0,25.0,13.86454162597656,0.0,0,0.0,0.0,,,,0,
278,68.41439876556396,0,0,0,original_ok,27.66607666015625,27.16607666015625,11,0,26.507663249969493,26.3275779724121,0.0,0,0.0,0.0,,,,0,
279,13.790115356445312,0,0,1,fallback,27.66607666015625,27.16607666015625,11,0,25.0,26.523900604248045,0.0,0,0.0,0.0,,,,0,
280,29.786888122558594,0,0,1,fallback,27.66607666015625,27.16607666015625,11,0,25.0,13.59677276611328,0.0,0,0.0,0.0,,,,0,
281,12.037303924560547,0,0,1,fallback,27.66607666015625,27.16607666015625,11,0,25.0,26.748860931396482,0.0,0,0.0,0.0,,,,0,
282,26.415897369384766,0,0,1,fallback,27.66607666015625,27.16607666015625,11,0,25.0,11.978593444824217,0.0,0,0.0,0.0,,,,0,
283,10.942333221435547,0,0,1,fallback,27.60771369934082,27.10771369934082,11,0,25.0,25.982069587707517,0.0,0,0.0,0.0,,,,0,
284,14.12441635131836,0,0,1,fallback,27.60771369934082,27.10771369934082,21,0,25.0,28.396108245849607,0.0,0,0.0,0.0,,,,0,
285,30.43846893310547,0,0,1,fallback,27.66607666015625,27.16607666015625,21,0,25.0,13.914052581787107,0.0,0,0.0,0.0,,,,0,
286,77.01137685775754,0,0,0,original_ok,27.66607666015625,27.16607666015625,21,0,23.74606966972353,46.4442869186401,0.0,0,0.0,0.0,,,,0,
287,10.902000427246094,0,0,1,fallback,27.694473266601562,27.194473266601562,21,0,25.0,25.11934719085693,0.0,0,0.0,0.0,,,,0,
288,21.014087677001953,0,0,1,fallback,27.694473266601562,27.194473266601562,21,0,25.0,7.712087249755857,0.0,0,0.0,0.0,,,,0,
289,11.145149230957031,0,0,1,fallback,27.694473266601562,27.194473266601562,21,0,25.0,25.11450729370117,0.0,0,0.0,0.0,,,,0,
290,25.489421844482422,0,0,1,fallback,27.694473266601562,27.194473266601562,21,0,25.0,11.944272613525388,0.0,0,0.0,0.0,,,,0,
291,12.701614379882812,0,0,1,fallback,27.66607666015625,27.16607666015625,21,0,25.0,23.067018127441404,0.0,0,0.0,0.0,,,,0,
292,11.180072784423828,0,0,1,fallback,27.66607666015625,27.16607666015625,21,0,25.0,23.875312423706053,0.0,0,0.0,0.0,,,,0,
293,22.02777862548828,0,0,1,fallback,27.66607666015625,27.16607666015625,21,0,25.0,8.447705841064451,0.0,0,0.0,0.0,,,,0,
294,9.584419250488281,0,0,1,fallback,27.66607666015625,27.16607666015625,21,0,25.0,25.778189277648924,0.0,0,0.0,0.0,,,,0,
295,24.507884979248047,0,0,1,fallback,27.66607666015625,27.16607666015625,21,0,25.0,12.523465728759763,0.0,0,0.0,0.0,,,,0,
296,11.313194274902344,0,0,1,fallback,27.66607666015625,27.16607666015625,21,0,25.0,27.609826660156248,0.0,0,0.0,0.0,,,,0,
297,27.425010681152344,0,0,1,fallback,27.694473266601562,27.194473266601562,21,0,25.0,13.711816406249998,0.0,0,0.0,0.0,,,,0,
298,60.61070919036865,0,0,1,feasible_alt,27.694473266601562,27.194473266601562,21,0,27.551181316375732,31.985698509216306,0.0,0,0.0,0.0,,,,0,
299,8.953060150146484,0,0,1,fallback,27.753299713134766,27.253299713134766,21,0,25.0,25.045552825927732,0.0,0,0.0,0.0,,,,0,
300,20.85759735107422,0,0,1,fallback,27.753299713134766,27.253299713134766,21,0,25.0,9.504537200927732,0.0,0,0.0,0.0,,,,0,
301,10.18349838256836,0,0,1,fallback,27.753299713134766,27.253299713134766,21,0,25.0,25.50238285064697,0.0,0,0.0,0.0,,,,0,
302,24.015811920166016,0,0,1,fallback,27.753299713134766,27.253299713134766,21,0,25.0,11.432313537597654,0.0,0,0.0,0.0,,,,0,
303,8.130474090576172,0,0,1,fallback,27.753299713134766,27.253299713134766,21,0,25.0,22.89725170135498,0.0,0,0.0,0.0,,,,0,
304,18.964672088623047,0,0,1,fallback,27.753299713134766,27.253299713134766,21,0,25.0,8.434197998046873,0.0,0,0.0,0.0,,,,0,
305,10.215099334716797,0,0,1,fallback,27.753299713134766,27.253299713134766,21,0,25.0,25.33832321166992,0.0,0,0.0,0.0,,,,0,
306,23.566234588623047,0,0,1,fallback,27.753299713134766,27.253299713134766,21,0,25.0,10.951135253906248,0.0,0,0.0,0.0,,,,0,
307,9.935455322265625,0,0,1,fallback,27.753299713134766,27.253299713134766,21,0,25.0,24.017472839355467,0.0,0,0.0,0.0,,,,0,
308,19.163135528564453,0,0,1,fallback,27.753299713134766,27.253299713134766,21,0,25.0,6.827680206298826,0.0,0,0.0,0.0,,,,0,
309,9.176101684570312,0,0,1,fallback,27.753299713134766,27.253299713134766,21,0,25.0,25.82747230529785,0.0,0,0.0,0.0,,,,0,
310,23.324443817138672,0,0,1,fallback,27.753299713134766,27.253299713134766,21,0,25.0,11.748342132568357,0.0,0,0.0,0.0,,,,0,
311,13.183124542236328,0,0,1,fallback,27.753299713134766,27.253299713134766,21,0,25.0,26.4328742980957,0.0,0,0.0,0.0,,,,0,
312,29.082138061523438,0,0,1,fallback,27.753299713134766,27.253299713134766,21,0,25.0,13.499013519287107,0.0,0,0.0,0.0,,,,0,
313,9.967891693115234,0,0,1,fallback,27.753299713134766,27.253299713134766,21,0,25.0,25.509854888916013,0.0,0,0.0,0.0,,,,0,
314,20.603561401367188,0,0,1,fallback,27.753299713134766,27.253299713134766,21,0,25.0,8.235669708251951,0.0,0,0.0,0.0,,,,0,
315,11.974552154541016,0,0,1,fallback,27.753299713134766,27.253299713134766,21,0,25.0,26.102880096435545,0.0,0,0.0,0.0,,,,0,
316,27.02532196044922,0,0,1,fallback,27.753299713134766,27.253299713134766,21,0,25.0,12.650769805908201,0.0,0,0.0,0.0,,,,0,
317,13.757804870605469,0,0,1,fallback,27.753299713134766,27.253299713134766,21,0,25.0,28.039440727233885,0.0,0,0.0,0.0,,,,0,
318,9.486957550048828,0,0,1,fallback,27.872961044311523,27.372961044311523,21,0,25.0,25.297078704833982,0.0,0,0.0,0.0,,,,0,
319,22.323440551757812,0,0,1,fallback,27.872961044311523,27.372961044311523,21,0,25.0,10.436483001708982,0.0,0,0.0,0.0,,,,0,
320,8.502552032470703,0,0,1,fallback,27.872961044311523,27.372961044311523,21,0,25.0,20.848395919799803,0.0,0,0.0,0.0,,,,0,
321,8.545539855957031,0,0,1,fallback,27.872961044311523,27.372961044311523,21,0,25.0,25.37189254760742,0.0,0,0.0,0.0,,,,0,
322,23.204017639160156,0,0,1,fallback,27.872961044311523,27.372961044311523,21,0,25.0,12.258477783203123,0.0,0,0.0,0.0,,,,0,
323,13.00722885131836,0,0,1,fallback,27.872961044311523,27.372961044311523,21,0,25.0,28.1170783996582,0.0,0,0.0,0.0,,,,0,
324,29.44631576538086,0,0,1,fallback,28.131528854370117,27.631528854370117,21,0,25.0,14.039086914062498,0.0,0,0.0,0.0,,,,0,
325,13.09176254272461,0,0,1,fallback,28.131528854370117,27.631528854370117,21,0,25.0,22.899573898315428,0.0,0,0.0,0.0,,,,0,
326,27.815715789794922,0,0,1,fallback,28.131528854370117,27.631528854370117,21,0,25.0,12.32395324707031,0.0,0,0.0,0.0,,,,0,
327,53.927945709228524,0,0,0,original_ok,28.131528854370117,27.631528854370117,21,0,28.22466087341308,24.54354448318482,0.0,0,0.0,0.0,,,,0,
328,12.786964416503906,0,0,1,fallback,28.131528854370117,27.631528854370117,21,0,25.0,26.862531280517576,0.0,0,0.0,0.0,,,,0,
329,28.237548828125,0,0,1,fallback,28.131528854370117,27.631528854370117,21,0,25.0,13.050584411621092,0.0,0,0.0,0.0,,,,0,
330,13.004352569580078,0,0,1,fallback,28.131528854370117,27.631528854370117,21,0,25.0,28.552518463134763,0.0,0,0.0,0.0,,,,0,
331,30.231170654296875,0,0,1,fallback,28.332170486450195,27.832170486450195,21,0,25.0,14.826818084716795,0.0,0,0.0,0.0,,,,0,
332,72.58645687103272,0,0,0,original_ok,28.332170486450195,27.832170486450195,21,0,27.81305265426635,42.23732595443727,0.0,0,0.0,0.0,,,,0,
333,7.268245697021484,0,0,1,fallback,28.38640785217285,27.88640785217285,7,0,25.0,22.621183013916013,0.0,0,0.0,0.0,,,,0,
334,18.305206298828125,0,0,1,fallback,28.38640785217285,27.88640785217285,7,0,25.0,8.636960601806638,0.0,0,0.0,0.0,,,,0,
335,8.51641845703125,0,0,1,fallback,28.38640785217285,27.88640785217285,7,0,25.0,25.933953857421873,0.0,0,0.0,0.0,,,,0,
336,22.981822967529297,0,0,1,fallback,28.38640785217285,27.88640785217285,7,0,25.0,12.065404510498045,0.0,0,0.0,0.0,,,,0,
337,12.102603912353516,0,0,1,fallback,28.38640785217285,27.88640785217285,7,0,25.0,26.030346488952635,0.0,0,0.0,0.0,,,,0,
338,11.13290786743164,0,0,1,fallback,28.38640785217285,27.88640785217285,7,0,25.0,26.034618949890135,0.0,0,0.0,0.0,,,,0,
339,24.783832550048828,0,0,1,fallback,28.332170486450195,27.832170486450195,7,0,25.0,11.250924682617185,0.0,0,0.0,0.0,,,,0,
340,9.046920776367188,0,0,1,fallback,28.332170486450195,27.832170486450195,1,0,25.0,23.9830451965332,0.0,0,0.0,0.0,,,,0,
341,20.118247985839844,0,0,1,fallback,28.332170486450195,27.832170486450195,1,0,25.0,8.671327209472654,0.0,0,0.0,0.0,,,,0,
342,8.332523345947266,0,0,1,fallback,28.332170486450195,27.832170486450195,1,0,25.0,24.236385917663572,0.0,0,0.0,0.0,,,,0,
343,9.440601348876953,0,0,1,fallback,28.332170486450195,27.832170486450195,1,0,25.0,24.11691150665283,0.0,0,0.0,0.0,,,,0,
344,18.262802124023438,0,0,1,fallback,28.332170486450195,27.832170486450195,1,0,25.0,6.422200775146482,0.0,0,0.0,0.0,,,,0,
345,14.653919219970703,0,0,1,fallback,28.332170486450195,27.832170486450195,1,0,25.0,26.18518028259277,0.0,0,0.0,0.0,,,,0,
346,8.901199340820312,0,0,1,fallback,28.332170486450195,27.832170486450195,1,0,25.0,24.94734535217285,0.0,0,0.0,0.0,,,,0,
347,19.998374938964844,0,0,1,fallback,28.332170486450195,27.832170486450195,1,0,25.0,8.69717559814453,0.0,0,0.0,0.0,,,,0,
348,9.412227630615234,0,0,1,fallback,28.332170486450195,27.832170486450195,1,0,25.0,24.9721809387207,0.0,0,0.0,0.0,,,,0,
349,22.84473419189453,0,0,1,fallback,28.332170486450195,27.832170486450195,1,0,25.0,11.032506561279295,0.0,0,0.0,0.0,,,,0,
350,37.9024658203125,0,0,1,fallback,28.332170486450195,27.832170486450195,1,0,25.0,12.657731628417967,0.0,0,0.0,0.0,,,,0,
351,61.27733612060549,0,0,0,original_ok,28.332170486450195,27.832170486450195,1,0,28.371963500976545,21.04467010498049,0.0,0,0.0,0.0,,,,0,
352,52.356831932067905,0,0,0,original_ok,28.332170486450195,27.832170486450195,1,0,30.55417585372922,-9.407807636260976,0.0,0,0.0,0.0,,,,0,
353,12.395988464355469,0,0,1,fallback,28.332170486450195,27.832170486450195,17,0,25.0,26.81160316467285,0.0,0,0.0,0.0,,,,0,
354,28.01858901977539,0,0,1,fallback,28.332170486450195,27.832170486450195,17,0,25.0,13.22260055541992,0.0,0,0.0,0.0,,,,0,
355,63.699840927124036,0,0,1,feasible_alt,28.332170486450195,27.832170486450195,17,0,25.615866661071767,34.48125190734864,0.0,0,0.0,0.0,,,,0,
356,10.99050521850586,0,0,1,fallback,28.38640785217285,27.88640785217285,17,0,25.0,26.94383964538574,0.0,0,0.0,0.0,,,,0,
357,25.76679229736328,0,0,1,fallback,28.38640785217285,27.88640785217285,17,0,25.0,12.37628707885742,0.0,0,0.0,0.0,,,,0,
358,9.148662567138672,0,0,1,fallback,28.38640785217285,27.88640785217285,17,0,25.0,23.94910202026367,0.0,0,0.0,0.0,,,,0,
359,20.257728576660156,0,0,1,fallback,28.38640785217285,27.88640785217285,17,0,25.0,8.709066009521482,0.0,0,0.0,0.0,,,,0,
360,11.522682189941406,0,0,1,fallback,28.38640785217285,27.88640785217285,10,0,25.0,25.83440074920654,0.0,0,0.0,0.0,,,,0,
361,26.32968521118164,0,0,1,fallback,28.38640785217285,27.88640785217285,10,0,25.0,12.407003021240232,0.0,0,0.0,0.0,,,,0,
362,10.255477905273438,0,0,1,fallback,28.38640785217285,27.88640785217285,10,0,25.0,25.409836387634275,0.0,0,0.0,0.0,,,,0,
363,24.221092224121094,0,0,1,fallback,28.38640785217285,27.88640785217285,10,0,25.0,11.565614318847654,0.0,0,0.0,0.0,,,,0,
364,11.890941619873047,0,0,1,fallback,28.38640785217285,27.88640785217285,10,0,25.0,25.494049644470213,0.0,0,0.0,0.0,,,,0,
365,24.822063446044922,0,0,1,fallback,28.38640785217285,27.88640785217285,10,0,25.0,10.531121826171873,0.0,0,0.0,0.0,,,,0,
366,8.690475463867188,0,0,1,fallback,28.38640785217285,27.88640785217285,10,0,25.0,25.009469604492185,0.0,0,0.0,0.0,,,,0,
367,19.08531951904297,0,0,1,fallback,28.38640785217285,27.88640785217285,10,0,25.0,7.994844055175779,0.0,0,0.0,0.0,,,,0,
368,29.802013397216797,0,0,1,fallback,28.38640785217285,27.88640785217285,10,0,25.0,8.316693878173826,0.0,0,0.0,0.0,,,,0,
369,37.78942108154295,0,0,0,original_ok,28.38640785217285,27.88640785217285,10,0,29.876708984375018,7.581512928009012,0.0,0,0.0,0.0,,,,0,
370,11.970157623291016,0,0,1,fallback,28.38640785217285,27.88640785217285,22,0,25.0,27.8153205871582,0.0,0,0.0,0.0,,,,0,
371,27.639545440673828,0,0,1,fallback,28.321773529052734,27.821773529052734,22,0,25.0,13.26938781738281,0.0,0,0.0,0.0,,,,0,
372,9.408660888671875,0,0,1,fallback,28.130374908447266,27.630374908447266,22,0,25.0,23.889553642272947,0.0,0,0.0,0.0,,,,0,
373,22.82355499267578,0,0,1,fallback,28.130374908447266,27.630374908447266,22,0,25.0,11.014894104003904,0.0,0,0.0,0.0,,,,0,
374,10.83987045288086,0,0,1,fallback,28.130374908447266,27.630374908447266,22,0,25.0,27.23351821899414,0.0,0,0.0,0.0,,,,0,
375,12.679187774658203,0,0,1,fallback,28.130374908447266,27.630374908447266,22,0,25.0,28.412288284301756,0.0,0,0.0,0.0,,,,0,
