rollout/ep_rew_mean,time/total_timesteps,time/fps,time/episodes,rollout/ep_len_mean,time/time_elapsed,lilac/cp_kl,lilac/cp_flag,lilac/s_uncert,plugin/constraint/s_env,lilac/risk,lilac/cp_delta,plugin/constraint/unsafe,lilac/s_env,plugin/constraint/risk,lilac/cp_cooldown,plugin/constraint/s_uncert,lilac/loss,lilac/dec_loss,lilac/beta,lilac/kl
1.7152117083333334,67,4,24,2.7916666666666665,13,30.094221115112305,1.0,0.9639345407485962,0.0,0.5120468498560828,0.0015888874186202884,1.0,0.0,0.5120468498560828,2.0,0.9639345407485962,,,,
1.6466032400000001,68,4,25,2.72,14,22.482513427734375,1.0,1.0625816583633423,0.0,0.5132791472896665,0.0015398272080346942,1.0,0.0,0.5132791472896665,2.0,1.0625816583633423,,,,
1.6200245,70,4,26,2.6923076923076925,14,17.017623901367188,1.0,1.1586297750473022,0.0,0.5144788231011308,0.0013705866876989603,1.0,0.0,0.5144788231011308,2.0,1.1586297750473022,,,,
1.7019401111111112,75,4,27,2.7777777777777777,17,13.148521423339844,1.0,1.2492550611495972,0.0,0.5156106130695493,0.006312258075922728,1.0,0.0,0.5156106130695493,2.0,1.2492550611495972,,,,
1.675170142857143,77,3,28,2.75,19,10.358579635620117,1.0,1.331899881362915,0.0,0.5166425982927335,0.0027546891942620277,1.0,0.0,0.5166425982927335,2.0,1.331899881362915,,,,
1.6503558620689658,79,3,29,2.7241379310344827,20,8.310831069946289,1.0,1.4044244289398193,0.0,0.5175480951203764,0.0021057988051325083,1.0,0.0,0.5175480951203764,2.0,1.4044244289398193,,,,
1.6270900333333338,81,3,30,2.7,22,6.872776031494141,1.0,1.4662256240844727,0.0,0.5183196160707816,0.003097074804827571,1.0,0.0,0.5183196160707816,2.0,1.4662256240844727,,,,
1.6671787741935489,85,3,31,2.7419354838709675,24,5.9136528968811035,1.0,1.5184270143508911,0.0,0.5189712259610771,0.005882378201931715,1.0,0.0,0.5189712259610771,2.0,1.5184270143508911,,,,
1.64484134375,87,3,32,2.71875,26,5.120562553405762,1.0,1.5600597858428955,0.0,0.5194908656987118,0.004620956256985664,1.0,0.0,0.5194908656987118,2.0,1.5600597858428955,,,,
1.6239539090909092,89,3,33,2.696969696969697,27,4.568192958831787,1.0,1.5927131175994873,0.0,0.5198983990465927,0.0032676002010703087,1.0,0.0,0.5198983990465927,2.0,1.5927131175994873,,,,
1.5761905588235294,90,3,34,2.6470588235294117,28,4.214020729064941,1.0,1.618735432624817,0.0,0.5202231543586928,0.004356751684099436,1.0,0.0,0.5202231543586928,2.0,1.618735432624817,,,,
1.5583674285714286,92,3,35,2.6285714285714286,30,3.9491982460021973,0.0,0.5183607935905457,0.0,0.5064791472294977,0.005408142693340778,0.0,0.0,0.5064791472294977,1.0,0.5183607935905457,,,,
1.59479725,96,2,36,2.6666666666666665,33,104.58338928222656,1.0,0.5934012532234192,0.0,0.5074169715688038,0.000717407965566963,1.0,0.0,0.5074169715688038,2.0,0.5934012532234192,,,,
1.5774346486486488,98,2,37,2.6486486486486487,34,76.21906280517578,1.0,0.6759092807769775,0.0,0.5084480619572145,0.0004800042661372572,1.0,0.0,0.5084480619572145,2.0,0.6759092807769775,,,,
1.560985868421053,100,2,38,2.6315789473684212,36,55.967567443847656,1.0,0.7651956677436829,0.0,0.509563779244799,0.00045450078323483467,1.0,0.0,0.509563779244799,2.0,0.7651956677436829,,,,
1.5454620256410259,102,2,39,2.6153846153846154,37,41.32093048095703,1.0,0.8599251508712769,0.0,0.5107474087285847,0.0008750762790441513,1.0,0.0,0.5107474087285847,2.0,0.8599251508712769,,,,
1.5068254749999999,103,2,40,2.575,38,30.6270809173584,1.0,0.9580076336860657,0.0,0.5119728062615965,0.0013000270118936896,1.0,0.0,0.5119728062615965,2.0,0.9580076336860657,,,,
1.49330243902439,105,2,41,2.5609756097560976,39,22.82241439819336,1.0,1.0566387176513672,0.0,0.5132049126360397,0.0009522273321636021,1.0,0.0,0.5132049126360397,2.0,1.0566387176513672,,,,
1.4577476190476188,106,2,42,2.5238095238095237,40,17.335693359375,1.0,1.1530368328094482,0.0,0.5144089696649701,0.0017598511185497046,1.0,0.0,0.5144089696649701,2.0,1.1530368328094482,,,,
1.4459949069767442,108,2,43,2.511627906976744,42,13.303365707397461,1.0,1.243891716003418,0.0,0.5155436363252532,0.0028372863307595253,1.0,0.0,0.5155436363252532,2.0,1.243891716003418,,,,
1.4131313863636363,109,2,44,2.477272727272727,42,10.482796669006348,1.0,1.3269712924957275,0.0,0.5165810589348789,0.0022301161661744118,1.0,0.0,0.5165810589348789,2.0,1.3269712924957275,,,,
1.445502711111111,113,2,45,2.511111111111111,45,8.441343307495117,1.0,1.4003350734710693,0.0,0.5174970409569267,0.0046562678180634975,1.0,0.0,0.5174970409569267,2.0,1.4003350734710693,,,,
1.4348516956521737,115,2,46,2.5,47,6.95272970199585,1.0,1.4628809690475464,0.0,0.5182778638797086,0.0020395051687955856,1.0,0.0,0.5182778638797086,2.0,1.4628809690475464,,,,
1.4246539148936168,117,2,47,2.4893617021276597,48,5.936962127685547,1.0,1.5152541399002075,0.0,0.5189316220083839,0.0026386808604002,1.0,0.0,0.5189316220083839,2.0,1.5152541399002075,,,,
1.4148148958333333,119,2,48,2.4791666666666665,49,5.15470027923584,1.0,1.557410717010498,0.0,0.5194578025712456,0.003925832454115152,1.0,0.0,0.5194578025712456,2.0,1.557410717010498,,,,
1.405377469387755,121,2,49,2.4693877551020407,50,4.620121002197266,1.0,1.591035008430481,0.0,0.5198774558690806,0.0022149200085550547,1.0,0.0,0.5198774558690806,2.0,1.591035008430481,,,,
1.37726992,122,2,50,2.44,51,4.232510566711426,1.0,1.6174359321594238,0.0,0.5202069371547949,0.0032576078083366156,1.0,0.0,0.5202069371547949,2.0,1.6174359321594238,,,,
1.3502646274509804,123,2,51,2.411764705882353,51,3.9348981380462646,0.0,0.5178409814834595,0.0,0.5064726506681343,0.0020896673668175936,0.0,0.0,0.5064726506681343,1.0,0.5178409814834595,,,,
1.37948725,127,2,52,2.4423076923076925,52,104.43766784667969,1.0,0.5927929282188416,0.0,0.5074093691777746,0.0007834959542378783,1.0,0.0,0.5074093691777746,2.0,0.5927929282188416,,,,
1.353459188679245,128,2,53,2.4150943396226414,53,76.50436401367188,1.0,0.6752631664276123,0.0,0.5084399878312955,0.0004401675541885197,1.0,0.0,0.5084399878312955,2.0,0.6752631664276123,,,,
1.3993533888888887,133,2,54,2.462962962962963,54,56.133819580078125,1.0,0.7645009756088257,0.0,0.5095550987672617,0.0022343257442116737,1.0,0.0,0.5095550987672617,2.0,0.7645009756088257,,,,
1.3912843454545452,135,2,55,2.4545454545454546,55,41.31671905517578,1.0,0.8591440320014954,0.0,0.5107376492498439,0.000775519001763314,1.0,0.0,0.5107376492498439,2.0,0.8591440320014954,,,,
1.383503482142857,137,2,56,2.4464285714285716,56,30.724796295166016,1.0,0.9572343230247498,0.0,0.5119631454164891,0.0005376551998779178,1.0,0.0,0.5119631454164891,2.0,0.9572343230247498,,,,
1.3759399298245614,139,2,57,2.43859649122807,56,22.9565372467041,1.0,1.056016206741333,0.0,0.5131971366738215,0.0008933921926654875,1.0,0.0,0.5131971366738215,2.0,1.056016206741333,,,,
1.3522168275862068,140,2,58,2.413793103448276,57,17.365245819091797,1.0,1.1524395942687988,0.0,0.5144015103798887,0.0013586521381512284,1.0,0.0,0.5144015103798887,2.0,1.1524395942687988,,,,
1.3454399491525424,142,2,59,2.406779661016949,57,13.330156326293945,1.0,1.2433605194091797,0.0,0.5155370027820649,0.002579382387921214,1.0,0.0,0.5155370027820649,2.0,1.2433605194091797,,,,
1.3389418833333333,144,2,60,2.4,58,10.489139556884766,1.0,1.326438546180725,0.0,0.5165744069264414,0.0009369943873025477,1.0,0.0,0.5165744069264414,2.0,1.326438546180725,,,,
1.3326048196721312,146,2,61,2.3934426229508197,59,8.433428764343262,1.0,1.3997244834899902,0.0,0.5174894179245894,0.0025776925031095743,1.0,0.0,0.5174894179245894,2.0,1.3997244834899902,,,,
1.311111193548387,147,2,62,2.370967741935484,59,6.981410026550293,1.0,1.4625561237335205,0.0,0.5182738087383008,0.0025678067468106747,1.0,0.0,0.5182738087383008,2.0,1.4625561237335205,,,,
1.2902999047619048,148,2,63,2.3492063492063493,59,5.9102325439453125,1.0,1.5145549774169922,0.0,0.5189228950007814,0.003619296243414283,1.0,0.0,0.5189228950007814,2.0,1.5145549774169922,,,,
1.285019921875,150,2,64,2.34375,60,5.162191867828369,1.0,1.556808590888977,0.0,0.5194502873887553,0.0027521054726094007,1.0,0.0,0.5194502873887553,2.0,1.556808590888977,,,,
1.2652503846153846,151,2,65,2.3230769230769233,61,4.632813453674316,1.0,1.590662956237793,0.0,0.5198728125650928,0.0036669871769845486,1.0,0.0,0.5198728125650928,2.0,1.590662956237793,,,,
1.2605580454545455,153,2,66,2.3181818181818183,61,4.214402198791504,1.0,1.6166526079177856,0.0,0.5201971615863988,0.004362183157354593,1.0,0.0,0.5201971615863988,2.0,1.6166526079177856,,,,
1.2845771940298507,157,2,67,2.343283582089552,63,3.9704971313476562,0.0,0.5178654193878174,0.0,0.5064729560907447,0.005588873755186796,0.0,0.0,0.5064729560907447,1.0,0.5178654193878174,,,,
1.3078898970588233,161,2,68,2.3676470588235294,64,104.79132080078125,1.0,0.5928503274917603,0.0,0.5074100865111135,0.0004338017606642097,1.0,0.0,0.5074100865111135,2.0,0.5928503274917603,,,,
1.3027375942028985,163,2,69,2.36231884057971,65,76.4518051147461,1.0,0.6753189563751221,0.0,0.5084406850069175,0.000556894694454968,1.0,0.0,0.5084406850069175,2.0,0.6753189563751221,,,,
1.297777857142857,165,2,70,2.357142857142857,65,56.205406188964844,1.0,0.7645979523658752,0.0,0.5095563105339702,0.0006204246310517192,1.0,0.0,0.5095563105339702,2.0,0.7645979523658752,,,,
1.2794992957746478,166,2,71,2.3380281690140845,66,41.408599853515625,1.0,0.8593013286590576,0.0,0.510739614551105,0.0009448709315620363,1.0,0.0,0.510739614551105,2.0,0.8593013286590576,,,,
1.2617284722222224,167,2,72,2.3194444444444446,66,30.58478546142578,1.0,0.9572669863700867,0.0,0.5119635534745641,0.001002275152131915,1.0,0.0,0.5119635534745641,2.0,0.9572669863700867,,,,
1.283800904109589,171,2,73,2.3424657534246576,67,23.12771224975586,1.0,1.0563246011734009,0.0,0.5132009889178716,0.0036424011923372746,1.0,0.0,0.5132009889178716,2.0,1.0563246011734009,,,,
1.3052338783783783,175,2,74,2.364864864864865,70,17.44736671447754,1.0,1.1530104875564575,0.0,0.5144086406227895,0.002178219612687826,1.0,0.0,0.5144086406227895,2.0,1.1530104875564575,,,,
1.3005291733333333,177,2,75,2.36,72,13.331131935119629,1.0,1.2439815998077393,0.0,0.5155447587869117,0.0024773331824690104,1.0,0.0,0.5155447587869117,2.0,1.2439815998077393,,,,
1.2959482763157895,179,2,76,2.3552631578947367,73,10.48469066619873,1.0,1.3270677328109741,0.0,0.5165822631129992,0.0016340939328074455,1.0,0.0,0.5165822631129992,2.0,1.3270677328109741,,,,
1.2914863636363636,181,2,77,2.3506493506493507,75,8.436216354370117,1.0,1.4004133939743042,0.0,0.5174980187642729,0.002215350978076458,1.0,0.0,0.5174980187642729,2.0,1.4004133939743042,,,,
1.287138858974359,183,2,78,2.3461538461538463,77,6.976384162902832,1.0,1.463221549987793,0.0,0.5182821154510691,0.002197347115725279,1.0,0.0,0.5182821154510691,2.0,1.463221549987793,,,,
1.3071730632911391,187,2,79,2.367088607594937,80,5.954257011413574,1.0,1.5158828496932983,0.0,0.5189394696094487,0.005203080363571644,1.0,0.0,0.5189394696094487,2.0,1.5158828496932983,,,,
1.30277785,189,2,80,2.3625,81,5.146945953369141,1.0,1.5578972101211548,0.0,0.5194638745227922,0.0030769931618124247,1.0,0.0,0.5194638745227922,2.0,1.5578972101211548,,,,
1.298451962962963,191,2,81,2.3580246913580245,82,4.6173858642578125,1.0,1.5914784669876099,0.0,0.5198829903377875,0.0022076619789004326,1.0,0.0,0.5198829903377875,2.0,1.5914784669876099,,,,
1.3410206097560975,197,2,82,2.402439024390244,87,4.230360984802246,1.0,1.6178077459335327,0.0,0.5202115772342724,0.006628862582147121,1.0,0.0,0.5202115772342724,2.0,1.6178077459335327,,,,
1.3363382048192771,199,2,83,2.397590361445783,88,3.9377009868621826,0.0,0.5179681181907654,0.0,0.5064742396105892,0.0031344702001661062,0.0,0.0,0.5064742396105892,1.0,0.5179681181907654,,,,
1.3204294166666668,200,2,84,2.380952380952381,89,104.27198028564453,1.0,0.5929241180419922,0.0,0.5074110086903765,0.00040786052704788744,1.0,0.0,0.5074110086903765,2.0,0.5929241180419922,0.01848161779344082,0.0038451063446700573,0.0008,18.295639038085938
1.3161367882352941,202,2,85,2.376470588235294,91,75.67693328857422,1.0,0.6752765774726868,0.0,0.5084401554215923,0.021611347794532776,1.0,0.0,0.5084401554215923,2.0,0.6752765774726868,,,,
1.3008328720930233,203,2,86,2.36046511627907,91,56.03872299194336,1.0,0.7645005583763123,0.0,0.5095550935537599,0.0007804823108017445,1.0,0.0,0.5095550935537599,2.0,0.7645005583763123,,,,
1.318867448275862,207,2,87,2.3793103448275863,94,40.51953887939453,1.0,0.8586867451667786,0.0,0.5107319357992001,0.0020805096719413996,1.0,0.0,0.5107319357992001,2.0,0.8586867451667786,,,,
1.3147028295454546,209,2,88,2.375,96,30.361801147460938,1.0,0.956356942653656,0.0,0.5119521844344954,0.001880425843410194,1.0,0.0,0.5119521844344954,2.0,0.956356942653656,,,,
1.3214040449438202,212,2,89,2.3820224719101124,98,22.595083236694336,1.0,1.0544174909591675,0.0,0.5131771666274583,0.002160032046958804,1.0,0.0,0.5131771666274583,2.0,1.0544174909591675,,,,
1.3386089,216,2,90,2.4,101,17.012367248535156,1.0,1.1497143507003784,0.0,0.5143674730297947,0.0027718169149011374,1.0,0.0,0.5143674730297947,2.0,1.1497143507003784,,,,
1.3343995274725275,218,2,91,2.3956043956043955,102,13.25001049041748,1.0,1.2400802373886108,0.0,0.5154960387452622,0.0023765992373228073,1.0,0.0,0.5154960387452622,2.0,1.2400802373886108,,,,
1.3198951847826088,219,2,92,2.380434782608696,103,10.548334121704102,1.0,1.3232998847961426,0.0,0.5165352166685128,0.0024133219849318266,1.0,0.0,0.5165352166685128,2.0,1.3232998847961426,,,,
1.3159775591397849,221,2,93,2.3763440860215055,103,8.312950134277344,1.0,1.3953394889831543,0.0,0.5174346723475973,0.00412753177806735,1.0,0.0,0.5174346723475973,2.0,1.3953394889831543,,,,
1.3019777978723404,222,2,94,2.3617021276595747,104,7.031000137329102,1.0,1.4585249423980713,0.0,0.5182234860934666,0.00257691228762269,1.0,0.0,0.5182234860934666,2.0,1.4585249423980713,,,,
1.2982978315789475,224,2,95,2.357894736842105,105,5.842888355255127,1.0,1.5094115734100342,0.0,0.5188586942250863,0.0043504927307367325,1.0,0.0,0.5188586942250863,2.0,1.5094115734100342,,,,
1.2847738958333332,225,2,96,2.34375,106,5.221417427062988,1.0,1.552517294883728,0.0,0.5193967271381688,0.0027965381741523743,1.0,0.0,0.5193967271381688,2.0,1.552517294883728,,,,
1.3011147938144327,229,2,97,2.3608247422680413,109,4.475642204284668,1.0,1.5831226110458374,0.0,0.5197787064411563,0.00775138521566987,1.0,0.0,0.5197787064411563,2.0,1.5831226110458374,,,,
1.2878381122448979,230,2,98,2.3469387755102042,110,4.300449371337891,1.0,1.6108330488204956,0.0,0.5201245353686562,0.003486061003059149,1.0,0.0,0.5201245353686562,2.0,1.6108330488204956,,,,
1.2844817272727271,232,2,99,2.3434343434343434,112,3.90255069732666,0.0,0.5154849290847778,0.0,0.5064432049260976,0.00273911259137094,0.0,0.0,0.5064432049260976,1.0,0.5154849290847778,,,,
1.3098908799999998,237,2,100,2.37,116,102.50743865966797,1.0,0.5899398922920227,0.0,0.5073737140224693,0.0011346531100571156,1.0,0.0,0.5073737140224693,2.0,0.5899398922920227,,,,
1.30992263,241,2,101,2.37,119,75.91883850097656,1.0,0.6719197630882263,0.0,0.5083982071388,0.0013206976000219584,1.0,0.0,0.5083982071388,2.0,0.6719197630882263,,,,
1.31944644,243,2,102,2.38,121,56.15892028808594,1.0,0.760736882686615,0.0,0.5095080647043586,0.0008820236544124782,1.0,0.0,0.5095080647043586,2.0,0.760736882686615,,,,
1.3098908800000002,244,2,103,2.37,121,41.80781555175781,1.0,0.8551828861236572,0.0,0.5106881576567144,0.0008923456771299243,1.0,0.0,0.5106881576567144,2.0,0.8551828861236572,,,,
1.30036707,245,1,104,2.36,122,30.710582733154297,1.0,0.95280522108078,0.0,0.5119078131897795,0.0015192776918411255,1.0,0.0,0.5119078131897795,2.0,0.95280522108078,,,,
1.3098908800000002,247,1,105,2.37,124,22.96282386779785,1.0,1.0511358976364136,0.0,0.5131361751128071,0.000978107564151287,1.0,0.0,0.5131361751128071,2.0,1.0511358976364136,,,,
1.31944643,251,1,106,2.38,127,17.248191833496094,1.0,1.1467961072921753,0.0,0.5143310250306625,0.0046186321415007114,1.0,0.0,0.5143310250306625,2.0,1.1467961072921753,,,,
1.31944643,252,1,107,2.38,128,13.515195846557617,1.0,1.2380540370941162,0.0,0.5154707355291709,0.002154300920665264,1.0,0.0,0.5154707355291709,2.0,1.2380540370941162,,,,
1.3193829400000001,254,1,108,2.38,129,10.416206359863281,1.0,1.32030189037323,0.0,0.5164977826301025,0.0039889076724648476,1.0,0.0,0.5164977826301025,2.0,1.32030189037323,,,,
1.3384940500000002,258,1,109,2.4,130,8.333576202392578,1.0,1.3923981189727783,0.0,0.5173979498324625,0.0031016734428703785,1.0,0.0,0.5173979498324625,2.0,1.3923981189727783,,,,
1.3384623000000002,260,1,110,2.4,130,6.963730335235596,1.0,1.4546974897384644,0.0,0.5181757063227163,0.002761445241048932,1.0,0.0,0.5181757063227163,2.0,1.4546974897384644,,,,
1.32890674,261,1,111,2.39,130,6.024928092956543,1.0,1.5079988241195679,0.0,0.5188410599577106,0.00402255030348897,1.0,0.0,0.5188410599577106,2.0,1.5079988241195679,,,,
1.32887499,263,2,112,2.39,131,5.121946811676025,1.0,1.5493680238723755,0.0,0.519357420373542,0.0033612337429076433,1.0,0.0,0.519357420373542,2.0,1.5493680238723755,,,,
1.3383988000000002,266,2,113,2.4,131,4.592108726501465,1.0,1.5822333097457886,0.0,0.5197676075597567,0.003855012822896242,1.0,0.0,0.5197676075597567,2.0,1.5822333097457886,,,,
1.31919245,267,2,114,2.38,131,4.310222625732422,1.0,1.6101415157318115,0.0,0.5201159052024819,0.0036604085471481085,1.0,0.0,0.5201159052024819,2.0,1.6101415157318115,,,,
1.3096368900000004,268,2,115,2.37,131,3.96049165725708,0.0,0.5156940221786499,0.0,0.5064458181555711,0.0028369955252856016,0.0,0.0,0.5064458181555711,1.0,0.5156940221786499,,,,
1.28090673,270,2,116,2.34,132,104.25519561767578,1.0,0.5903211832046509,0.0,0.5073784791216362,0.00036882326821796596,1.0,0.0,0.5073784791216362,2.0,0.5903211832046509,,,,
1.2617321300000002,272,2,117,2.32,133,76.2984619140625,1.0,0.6724165081977844,0.0,0.5084044146996056,0.000417365605244413,1.0,0.0,0.5084044146996056,2.0,0.6724165081977844,,,,
1.24258928,274,2,118,2.3,133,56.29655456542969,1.0,0.7613416314125061,0.0,0.5095156213276953,0.0005368029815144837,1.0,0.0,0.5095156213276953,2.0,0.7613416314125061,,,,
1.20414483,278,2,119,2.26,135,41.00901794433594,1.0,0.855423629283905,0.0,0.510691165570745,0.0016917003085836768,1.0,0.0,0.510691165570745,2.0,0.855423629283905,,,,
1.14662102,280,2,120,2.2,135,30.67841339111328,1.0,0.9530409574508667,0.0,0.5119107582226684,0.0012692075688391924,1.0,0.0,0.5119107582226684,2.0,0.9530409574508667,,,,
1.1561448300000001,282,2,121,2.21,136,22.861522674560547,1.0,1.0512280464172363,0.0,0.5131373261774421,0.0016685343580320477,1.0,0.0,0.5131373261774421,2.0,1.0512280464172363,,,,
1.1561448300000001,283,2,122,2.21,136,17.535093307495117,1.0,1.147675633430481,0.0,0.5143420100686883,0.0019100595964118838,1.0,0.0,0.5143420100686883,2.0,1.147675633430481,,,,
1.14655753,286,2,123,2.2,139,13.158774375915527,1.0,1.2375067472457886,0.0,0.5154639009526916,0.00368880620226264,1.0,0.0,0.5154639009526916,2.0,1.2375067472457886,,,,
1.15611309,288,2,124,2.21,140,10.495275497436523,1.0,1.3202303647994995,0.0,0.5164968895337584,0.0014774715527892113,1.0,0.0,0.5164968895337584,2.0,1.3202303647994995,,,,
1.1656369,290,2,125,2.22,142,8.428328514099121,1.0,1.3931281566619873,0.0,0.5174070642490819,0.0019831012468785048,1.0,0.0,0.5174070642490819,2.0,1.3931281566619873,,,,
1.15608134,291,2,126,2.21,142,7.072078704833984,1.0,1.4566572904586792,0.0,0.5182001714165004,0.0034404664766043425,1.0,0.0,0.5182001714165004,2.0,1.4566572904586792,,,,
1.12728769,293,2,127,2.18,144,5.853391170501709,1.0,1.507611870765686,0.0,0.5188362299071688,0.00504202488809824,1.0,0.0,0.5188362299071688,2.0,1.507611870765686,,,,
1.12731944,295,2,128,2.18,145,5.171758651733398,1.0,1.5498381853103638,0.0,0.5193632885801432,0.0018366806907579303,1.0,0.0,0.5193632885801432,2.0,1.5498381853103638,,,,
1.1368749900000001,298,2,129,2.19,148,4.591052532196045,1.0,1.5827158689498901,0.0,0.5197736301187342,0.0036307687405496836,1.0,0.0,0.5197736301187342,2.0,1.5827158689498901,,,,
1.1368749900000001,300,2,130,2.19,149,4.237480640411377,1.0,1.6090835332870483,0.0,0.5201027018134864,0.002917923964560032,1.0,0.0,0.5201027018134864,2.0,1.6090835332870483,,,,
1.1177003900000002,302,1,131,2.17,151,3.9325828552246094,0.0,0.5151531100273132,0.0,0.5064390578762077,0.002961384365335107,0.0,0.0,0.5064390578762077,1.0,0.5151531100273132,,,,
1.1177321400000002,304,1,132,2.17,152,104.25031280517578,1.0,0.589701235294342,0.0,0.5073707314585448,0.0003709110023919493,1.0,0.0,0.5073707314585448,2.0,0.589701235294342,,,,
1.1177003900000002,306,1,133,2.17,154,76.46507263183594,1.0,0.6717357635498047,0.0,0.5083959077932654,0.0004335415142122656,1.0,0.0,0.5083959077932654,2.0,0.6717357635498047,,,,
1.1272559500000003,308,1,134,2.18,155,56.24771499633789,1.0,0.760555624961853,0.0,0.5095057998019187,0.0003900543670170009,1.0,0.0,0.5095057998019187,2.0,0.760555624961853,,,,
1.1272877000000003,310,1,135,2.18,157,41.45347213745117,1.0,0.8547864556312561,0.0,0.510683204538856,0.00034394959220662713,1.0,0.0,0.510683204538856,2.0,0.8547864556312561,,,,
1.1081131000000002,312,1,136,2.16,158,30.733060836791992,1.0,0.9523894786834717,0.0,0.5119026193560585,0.0005303078214637935,1.0,0.0,0.5119026193560585,2.0,0.9523894786834717,,,,
1.1081131000000002,314,1,137,2.16,160,22.865131378173828,1.0,1.0505177974700928,0.0,0.5131284541905345,0.0008437835494987667,1.0,0.0,0.5131284541905345,2.0,1.0505177974700928,,,,
1.1081448500000002,316,1,138,2.16,161,17.358715057373047,1.0,1.146423101425171,0.0,0.514326366286445,0.0012469306821003556,1.0,0.0,0.514326366286445,2.0,1.146423101425171,,,,
